사업장명,업태구분명,도로명주소,좌표정보(X),좌표정보(Y)
CU방이드림점,편의점,서울특별시 송파구 오금로11길 11-8 현대드림밸리 1층 104호 (방이동),209542.7099,445868.5262
CU방학그린점,편의점,서울특별시 도봉구 시루봉로 245 1층 (방학동),203164.5866,463030.3098
CU방학벽산점,편의점,서울특별시 도봉구 방학로11길 30 상가동 101102106호 (방학동 벽산아파트),202753.7632,461985.8447
CU방학사랑점,편의점,서울특별시 도봉구 도봉로150길 40 평상빌라트 101호 (방학동),203933.1272,462597.931
CU방학한양점,편의점,서울특별시 도봉구 도당로19길 13 1층 (방학동),203377.4023,462808.6169
CU보라매뷰,편의점,서울특별시 영등포구 신풍로23길 16 1층 102호 (신길동),192744.3559,444357.2298
CU부영태평점,편의점,서울특별시 중구 세종대로 55 부영 태평빌딩 지하1층 (태평로2가),197728.3728,451030.8539
CU북가좌에셀점,편의점,서울특별시 서대문구 응암로2길 10 1층 (북가좌동),192173.5883,453112.7609
CU북가좌월드컵점,편의점,서울특별시 서대문구 수색로10길 40 1층 (북가좌동),191497.867,452713.9694
CU북가좌증가로점,편의점,서울특별시 서대문구 증가로20길 13 1층 (북가좌동),192554.0282,453168.772
CU북아현능안점,편의점,서울특별시 서대문구 북아현로 96-1 1층 (북아현동),195765.0842,451425.7819
CU상계3단지점,편의점,서울특별시 노원구 동일로 1379 다모아빌딩 1층 114호 (상계동),205302.9002,461048.7638
CU상계두산점,편의점,서울특별시 노원구 동일로243길 29 1층 (상계동),204639.6612,464003.7827
CU상계상원점,편의점,서울특별시 노원구 한글비석로54길 116 주공13단지복합상가 120호 (상계동),205260.4098,462881.259
CU상계성원점,편의점,서울특별시 노원구 한글비석로47길 77 1층 (상계동),205811.2416,462029.846
CU상계오피앙,편의점,서울특별시 노원구 동일로 1701 114115116호 (상계동 희성오피앙),204772.5006,464208.3054
CU상계청솔점,편의점,서울특별시 노원구 상계로26길 13 101102호 (상계동),206194.4024,461747.9233
CU상계한신,편의점,서울특별시 노원구 동일로230길 31 1층 (상계동),205050.2777,463253.9738
CU상도더샵점,편의점,서울특별시 동작구 장승배기로 41 1층 101호102(일부)호 (상도동),194689.1748,444373.1629
CU상도삼성점,편의점,서울특별시 동작구 등용로 38 상가동 1층 101호 (상도동 상도동래미안(1차)아파트),194219.2018,444880.9035
CU상도역점,편의점,서울특별시 동작구 상도로 266 1층 (상도1동),195262.0515,444587.0769
CU상봉사랑점,편의점,서울특별시 중랑구 면목로92라길 15-2 C동 101호 (상봉동 대성쉐르빌 ),207560.595,454837.7351
CU상암S플렉스점,편의점,서울특별시 마포구 매봉산로 31 S-PLEX CENTER 1층 (상암동),190217.0443,452599.6324
CU서강대점,편의점,서울특별시 마포구 백범로 29 1층 (신수동),194426.871,449986.0559
CU서대문구청점,편의점,서울특별시 서대문구 연희로 245 아취빌딩 2층 (연희동),194257.4573,452968.3034
CU서대문홍은점,편의점,서울특별시 서대문구 세검정로1길 35 상가동 제2층 제241호 (홍은동 풍림2차아파트),194914.4957,454564.3458
CU서울대스위트점,편의점,서울특별시 관악구 관악로 157 1층 (봉천동),195689.1451,441921.6587
CU서울대해동학술관점,편의점,서울특별시 관악구 관악로 1 서울대학교 해동학술문화관 지1층 (신림동),196139.865,439023.1671
CU서울숲A타워점,편의점,서울특별시 성동구 상원1길 26 서울숲A타워 107호 (성수동1가),204229.7037,449325.4848
CU서울테크노파크점,편의점,서울특별시 노원구 공릉로 232 서울과학기술대학교 1층 (공릉동),206981.4541,458960.4714
CU서초상문점,편의점,서울특별시 서초구 명달로 46 1층 101호 (서초동),200403.3377,442170.6767
CU서초쌍용점,편의점,서울특별시 서초구 서초중앙로 18 1층 109호 (서초동 서초쌍용플래티넘),201463.6903,442429.1475
CU서초오피스점,편의점,서울특별시 서초구 남부순환로333길 15-4 1층 (서초동),201714.6079,442380.1902
CU석관아트리치,편의점,서울특별시 성북구 돌곶이로8길 22 상가동 101호 (석관동 래미안아트리치),205452.2048,456052.5275
CU성내베스트점,편의점,서울특별시 강동구 풍성로37가길 45 1층 101호 (성내동 엠엔에스빌),211319.8612,447856.2075
CU성내타운점,편의점,서울특별시 강동구 성안로 88 1층 (성내동),211647.8661,447679.0085
CU성내호원점,편의점,서울특별시 강동구 양재대로87길 76 1층 (성내동),211511.6003,447145.7352
CU성동벽산점,편의점,서울특별시 성동구 무학로14길 21-4 1층 (하왕십리동),202821.9937,451770.0233
CU성북삼선교점,편의점,서울특별시 성북구 동소문로2길 43 1층 (동소문동2가),200692.9955,454003.4829
CU성북정릉천점,편의점,서울특별시 성북구 정릉로21길 18 1층 (정릉동),200733.9694,456030.0294
CU성수발전길점,편의점,서울특별시 성동구 아차산로 135 1층 (성수동2가),205145.7387,449090.882
cu성수성문점,편의점,서울특별시 성동구 성수이로 87 성문빌딩 1층 (성수동2가),204902.3937,448952.1573
CU성수성원,편의점,서울특별시 성동구 아차산로15길 10 1층 118호 (성수동2가),205455.1982,449050.405
CU센트라스점,편의점,서울특별시 성동구 왕십리로 410 L동 지하1층 B117호 (하왕십리동 센트라스),202372.912,451536.6809
CU송파래미안점,편의점,서울특별시 송파구 오금로32길 14 101동 101호 (송파동 송파삼성래미안아파트 상가),210423.605,444729.5928
CU수락두산,편의점,서울특별시 노원구 동일로241가길 10 1층 (상계동),204728.7627,463801.8614
CU순복음드림점,편의점,서울특별시 영등포구 은행로 54 1층 114호 (여의도동),193259.164,447503.8395
CU시립대 도서관점,편의점,서울특별시 동대문구 서울시립대로 163 서울시립대학교 중앙도서관 1층 (전농동),205232.4666,453459.5542
CU시립대 생활관점,편의점,서울특별시 동대문구 서울시립대로 163 서울시립대학교 생활관 1층 (전농동),205232.4666,453459.5542
CU시흥5동점,편의점,서울특별시 금천구 금하로23길 20 지상1층 (시흥동),191866.5472,438880.6785
CU시흥샘길점,편의점,서울특별시 금천구 시흥대로56길 9 1층 (시흥동),191269.182,438945.6285
CU시흥승리점,편의점,서울특별시 금천구 독산로10길 55 지상1층 (시흥동),191873.0939,438679.3468
CU신내새한점,편의점,서울특별시 중랑구 용마산로 616 1층 104호 (신내동 새한아파트),208889.865,455878.5428
CU신대방리안점,편의점,서울특별시 동작구 상도로 59 1층 103호 (대방동 리안),193480.7626,444218.7167
CU신사월드점,편의점,서울특별시 강남구 압구정로 162 베네하임시티 지상1층 (신사동),202356.511,447117.9135
CU신사프리미어점,편의점,서울특별시 강남구 논현로157길 41 지상1층 (신사동),202126.656,446581.5549
CU신설교보점,편의점,서울특별시 동대문구 왕산로 10 1층 (신설동),202128.4601,452620.4349
CU신정중앙로점,편의점,서울특별시 양천구 오목로37길 22 1층 (신정동),187209.6901,447202.3682
CU신창중앙점,편의점,서울특별시 도봉구 덕릉로59길 9 1층 (창동),203360.9054,459773.381
CU씨유성신여대역점,편의점,서울특별시 성북구 동소문로 93 1층 (동소문동6가),201311.0587,454485.251
CU씨유정릉스카이점,편의점,서울특별시 성북구 북악산로 744 지1층 (정릉동),200766.6849,455265.5079
CU아현스타,편의점,서울특별시 서대문구 신촌로29나길 7 1층 (북아현동),195646.2139,450592.3391
CU안암센트럴점,편의점,서울특별시 성북구 고려대로28길 16 안암랜드빌딩 1층 (안암동5가),202633.2363,453691.2767
CU안암학사점,편의점,서울특별시 성북구 안암로 145 기숙사C동 지하1층 (안암동5가),202789.6923,454049.5519
CU암사미소점,편의점,서울특별시 강동구 올림픽로93길 34 (암사동),211010.165,449733.6297
CU암사소망점,편의점,서울특별시 강동구 고덕로20나길 38 1층 (암사동),211545.829,450164.3522
CU압구정 CGV점,편의점,서울특별시 강남구 압구정로30길 45 지상1층 (신사동),202530.1848,446900.9612
CU압구정로데오점,편의점,서울특별시 강남구 언주로172길 59 지상1층 (신사동),203347.4321,447194.4408
CU압구정미성점,편의점,서울특별시 강남구 압구정로 113 지상1층 101호 (압구정동 미성아파트),201543.9625,446856.8147
CU약수사거리점,편의점,서울특별시 중구 동호로 169 (신당동),200946.387,450118.1102
CU여의도KBS점,편의점,서울특별시 영등포구 여의공원로 13 한국방송공사 신관 1층 (여의도동),192538.7866,447017.1592
CU여의도솔로몬점,편의점,서울특별시 영등포구 여의대방로69길 17 (여의도동 지상1층),193781.8522,446488.1909
CU역삼드림점,편의점,서울특별시 강남구 테헤란로44길 7 1층 (역삼동),203899.4431,444468.2118
CU역삼디오빌,편의점,서울특별시 강남구 강남대로84길 33 대우디오빌플러스 지하1층 112호 (역삼동),202681.3307,443931.0099
CU연신내현대점,편의점,서울특별시 은평구 통일로72길 17 1층 (불광동),193320.6043,457222.1422
CU연희안산점,편의점,서울특별시 서대문구 연희로 207 1층 (연희동),194194.4204,452591.089
CU연희푸르지오점,편의점,서울특별시 서대문구 연희로 38 1층 (연희동),193540.8413,451090.2791
CU영등포그랑그루점,편의점,서울특별시 영등포구 문래로 191 1층 102-2호 (영등포동4가 영등포 대성 그랑그루),191375.8089,446255.789
CU오류성공회대점,편의점,서울특별시 구로구 경인로 22 1층 10호 (오류동),184474.4694,443029.5527
CU오류아너스빌점,편의점,서울특별시 구로구 오류로 66 1층 (오류동),185847.5842,443144.1947
CU오류행복점,편의점,서울특별시 구로구 경인로 230 1층 (오류동),186339.5441,443869.657
CU왕십리KCC점,편의점,서울특별시 성동구 무학봉길 35 104동 1층 102103호 (하왕십리동 왕십리KCC스위첸),202290,450907
CU용산푸르지오써밋점,편의점,서울특별시 용산구 한강대로 69 1층 상가동109호 (한강로2가 용산푸르지오써밋),196861.3509,447226.7205
CU용산한강진점,편의점,서울특별시 용산구 이태원로54길 11 1층 (한남동),200121.3543,448406.8413
CU용산히트점,편의점,서울특별시 용산구 한강대로10길 13 1층 (한강로3가),196769.2052,446862.8886
CU우면에코리치점,편의점,서울특별시 서초구 양재대로2길 116-6 1층 102103호 (우면동),201297.3655,439368.4391
CU월계역점,편의점,서울특별시 노원구 광운로22길 39 1층 (월계동),205125.0493,458608.5175
CU월곡두산점,편의점,서울특별시 성북구 오패산로 46 1층 130호 (하월곡동 월곡두산위브아파트),203318.1273,456078.9821
CU월곡로타리점,편의점,서울특별시 성북구 오패산로3길 3 홍진빌딩 1층 (하월곡동),203179.7616,455705.2109
CU응암 백련산4차점,편의점,서울특별시 은평구 백련산로 37 1동 104호 (응암동 힐스테이트백련산4차아파트상가 ),193005.4578,454209.0735
CU이대대신점,편의점,서울특별시 서대문구 이화여대2길 16 1층 (대현동),195230.4482,450561.6059
CU이대정문점,편의점,서울특별시 서대문구 이화여대길 48 1층 (대현동),195150.8579,450752.6027
CU인덕대점,편의점,서울특별시 노원구 초안산로 12 인덕대학연지스퀘어 지하1층 (월계동),204790.4248,458749.2806
CU일원마루공원점,편의점,서울특별시 강남구 개포로 656 영빌딩 지상1층 (일원동),207401.9619,443649.7208
CU자곡힐스테이트점,편의점,서울특별시 강남구 자곡로3길 21 지하2층 (자곡동),207775.5316,441014.8109
CU장안래미안점,편의점,서울특별시 동대문구 장안벚꽃로 167 분산상가1동 1층 101호 (장안동 래미안장안2차아파트),206590.0462,452410.6195
CU전농동시립대점,편의점,서울특별시 동대문구 전농로38길 42 1층 101호 (전농동),204698.7766,453786.1844
cu정릉솔샘점,편의점,서울특별시 성북구 솔샘로4길 30 1층 (정릉동),200495.8137,456244.7191
CU종로교남점,편의점,서울특별시 종로구 통일로 146 롯데리아 1층 (교남동),196881.586,451682.3684
CU종로율곡점,편의점,서울특별시 종로구 율곡로17길 24 1층 일부호 (이화동),200351.6553,452734.6377
CU중구KT리마크빌점,편의점,서울특별시 중구 다산로 258 리마크빌 동대문 1층 상점 1-1호 (흥인동),201400.8244,451528.0122
CU중구회현점,편의점,서울특별시 중구 퇴계로 70 (회현동1가 1층),198151.6395,450770.1104
cu중랑면목로점,편의점,서울특별시 중랑구 면목로56길 73 1층 (면목동),208103.6494,453518.5072
CU중랑사가정점,편의점,서울특별시 중랑구 사가정로 365 1층 (면목동),207469.5268,453213.8125
CU중랑우림점,편의점,서울특별시 중랑구 봉우재로 240 1층 (망우동),208706.7543,454777.2724
cu중화으뜸점,편의점,서울특별시 중랑구 봉화산로30길 55 대우할인마트 1층 (중화동),207459.0959,455271.019
cu중화중앙점,편의점,서울특별시 중랑구 동일로123길 25 1층 (중화동),206869.0861,455026.3022
CU천호로데오점,편의점,서울특별시 강동구 천호대로 1033 강동빌딩 1층 (천호동),211148.7084,448411.9523
CU천호문구거리점,편의점,서울특별시 강동구 올림픽로71길 20 1층 (천호동),210775.277,448665.7263
CU천호승리점,편의점,서울특별시 강동구 천중로35길 93 1층 (천호동),212189.917,449214.3947
